Unidade;UF;Edital;Ordem;Atividade;Data;Pagina_PDF;Fonte_PDF
DSEI Litoral Sul;PR;54/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32833/?Anexo-LSUL.pdf
DSEI Litoral Sul;PR;54/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32833/?Anexo-LSUL.pdf
DSEI Litoral Sul;PR;54/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32833/?Anexo-LSUL.pdf
DSEI Litoral Sul;PR;54/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32833/?Anexo-LSUL.pdf
DSEI Litoral Sul;PR;54/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32833/?Anexo-LSUL.pdf
DSEI Litoral Sul;PR;54/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32833/?Anexo-LSUL.pdf
DSEI Litoral Sul;PR;54/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32833/?Anexo-LSUL.pdf
DSEI Maranhão;MA;76/2025;1;Publicação do Edital;22/10/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;2;Impugnação ao Edital;23/10, 24/10 e 25/10;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;27/10/2025 a 04/11/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;4;Análise Curricular;05/11/2025 a 11/11/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;5;Resultado Preliminar da Análise Curricular;12/11/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;6;Recurso contra o Resultado Preliminar da Análise Curricular;13/11/2025 e 14/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;7;Análise e resposta aos recursos;17/11/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;8;Resultado Final da Avaliação Curricular e Convocação para a Entrevista;18/11/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;9;Entrevistas;19/11, 21/11, 24/11 e 25/11;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;10;Resultado Preliminar da Entrevista;26/11/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;11;Recurso contra o Resultado Preliminar da Entrevista;27/11 e 28/11 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;12;Análise e resposta aos recursos;01/12/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;13;Resultado Final do Processo Seletivo;02/12/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;14;Convocação para realização do Exame Médico Ocupacional;03/12 a 05/12;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Maranhão;MA;76/2025;15;Data prevista para admissão;08/12/2025;1;https://agenciasus.org.br/shared-files/19342/?Edital-No-76-Retificacao-Anexos.pdf
DSEI Mato Grosso do Sul;MS;57/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Mato Grosso do Sul;MS;57/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32810/?Anexos-MS-1.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Minas Gerais e Espírito Santo;MG;60/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32877/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-602026-–-DSEI-MGES.pdf
DSEI Potiguara;PB;64/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
DSEI Potiguara;PB;64/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32798/?Anexos-de-processo-simplificado-sanitarista-Potiguara.pdf
CASAI Brasília;DF;39/2025;1;Publicação do Edital;03/10/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;2;Impugnação do Edital;03/10, 04/10 e 05/10;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;06/10/2025 a 14/10/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;4;Análise Curricular;15/10/2025 a 23/10/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;5;Resultado Preliminar da Análise Curricular e Abertura do prazo de recurso;24/10/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;6;Análise e resposta aos recursos;27/10 a 28/10;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;7;Resultado Final da Avaliação Curricular e convocação para a Entrevista;29/10/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;8;Entrevistas;30/10, 31/10, 03/11, 04/11 e 05/11;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;9;Resultado Preliminar da Entrevista e abertura do prazo para recursos;06/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;10;Análise e resposta aos recursos;07/11/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;11;Resultado final da Entrevista;10/11/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;12;Resultado final do Processo Seletivo;11/11/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;13;Convocação para realização do Exame Médico Ocupacional;12/11/2025 a 14/11/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
CASAI Brasília;DF;39/2025;14;Data prevista para admissão;17/11/2025;1;https://agenciasus.org.br/shared-files/18720/?Edital-no-39-2025-–-12-–-Retificacao.pdf
DSEI Alto Rio Negro;AM;92/2025;1;Publicação do Edital;22/10/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;2;Impugnação ao Edital;23/10, 24/10 e 25/10;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;27/10/2025 a 04/11/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;4;Análise Curricular;05/11/2025 a 11/11/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;5;Resultado Preliminar da Análise Curricular;12/11/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;6;Recurso contra o Resultado Preliminar da Análise Curricular;13/11/2025 e 14/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;7;Análise e resposta aos recursos;17/11/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;8;Resultado Final da Avaliação Curricular e Convocação para a Entrevista;18/11/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;9;Entrevistas;19/11, 21/11, 24/11 e 25/11;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;10;Resultado Preliminar da Entrevista;26/11/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;11;Recurso contra o Resultado Preliminar da Entrevista;27/11 e 28/11 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;12;Análise e resposta aos recursos;01/12/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;13;Resultado Final do Processo Seletivo;02/12/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;14;Convocação para realização do Exame Médico Ocupacional;03/12 a 05/12;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Negro;AM;92/2025;15;Data prevista para admissão;08/12/2025;1;https://agenciasus.org.br/shared-files/19335/?Edital-No-92-Retificacao-Anexos.pdf
DSEI Alto Rio Purus;AC;81/2025;1;Publicação do Edital;10/11/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;2;Impugnação ao Edital;11/11/2025, 12/11/2025 e 13/11/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;14/11/2025 a 25/11/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;4;Análise Curricular;26/11/2025 a 03/12/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;5;Resultado Preliminar da Análise Curricular;05/12/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;6;Recurso contra o Resultado Preliminar da Análise Curricular;06/12/2025 e 07/12/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;7;Análise e resposta aos recursos;08/12/2025 a 09/12/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;8;Resultado Final da Avaliação Curricular e Convocação para a Entrevista;10/12/2025 a 12/12/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;9;Entrevistas;15/12/2025 a 17/12/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;10;Resultado Preliminar da Entrevista;22/12/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;11;Recurso contra o Resultado Preliminar da Entrevista;23/12/2025 e 24/12/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;12;Análise e resposta aos recursos;29/12/2025 e 30/12/2025;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;13;Resultado Final do Processo Seletivo;05/01/2026;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
DSEI Alto Rio Purus;AC;81/2025;14;Convocação para realização do Exame Médico Ocupacional;06/01/2026 a 09/01/206;1;https://agenciasus.org.br/shared-files/20137/?Edital-no-81-2-ANEXOS-DSEI-Alto-Rio-Purus.pdf
